"Tipo de Información","Tipo de Tarifa","Tipo de Dato","Rango de Consumo","Nivel","Propiedad Epm","Compartido","Propiedad del Cliente","Punta","Fuera de Punta","Año","Mes"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$215,13","$211,98","2021","Enero"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$39,30","$35,08","2021","Enero"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$131,41","$131,41","2021","Enero"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$49,44","$49,44","2021","Enero"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$17,21","$17,08","2021","Enero"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$21,11","$22,89","2021","Enero"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$215,13","$211,98","2021","Enero"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$39,30","$35,08","2021","Enero"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$56,10","$56,10","2021","Enero"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$49,44","$49,44","2021","Enero"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$15,63","$15,54","2021","Enero"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$21,11","$22,89","2021","Enero"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$215,13","$211,98","2021","Enero"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$39,30","$35,08","2021","Enero"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$25,40","$25,40","2021","Enero"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$49,44","$49,44","2021","Enero"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$12,81","$12,80","2021","Enero"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$21,11","$22,89","2021","Enero"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$464,46","$462,86","2021","Enero"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$387,05","$385,72","2021","Enero"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$421,35","$419,78","2021","Enero"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$351,12","$349,82","2021","Enero"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$566,65","$565,03","2021","Febrero"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$472,21","$470,85","2021","Febrero"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$219,62","$218,61","2021","Febrero"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$48,34","$42,51","2021","Febrero"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$140,73","$140,73","2021","Febrero"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$49,58","$49,58","2021","Febrero"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$14,42","$14,41","2021","Febrero"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$19,05","$21,44","2021","Febrero"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$219,62","$218,61","2021","Febrero"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$48,34","$42,51","2021","Febrero"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$57,87","$57,87","2021","Febrero"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$49,58","$49,58","2021","Febrero"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$12,71","$12,74","2021","Febrero"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$19,05","$21,44","2021","Febrero"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$219,62","$218,61","2021","Febrero"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$48,34","$42,51","2021","Febrero"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$26,68","$26,68","2021","Febrero"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$49,58","$49,58","2021","Febrero"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$9,79","$9,88","2021","Febrero"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$19,05","$21,44","2021","Febrero"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$467,25","$465,64","2021","Febrero"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$389,37","$388,03","2021","Febrero"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$423,87","$422,30","2021","Febrero"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$353,23","$351,91","2021","Febrero"
"Horaria","Tarifa","Costo G,T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$7,57","$7,30","2018","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$43,00","$43,00","2018","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$355,35","$354,03","2021","Marzo"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$573,47","$571,83","2021","Abril"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$477,89","$476,52","2021","Abril"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$225,50","$223,69","2021","Abril"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$39,26","$35,10","2021","Abril"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$141,15","$141,15","2021","Abril"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$51,75","$51,75","2021","Abril"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$14,84","$15,11","2021","Abril"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$19,33","$22,57","2021","Abril"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$225,50","$223,69","2021","Abril"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$39,26","$35,10","2021","Abril"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$61,26","$61,26","2021","Abril"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$51,75","$51,75","2021","Abril"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,04","$13,04","2021","Abril"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$19,33","$22,57","2021","Abril"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$225,50","$223,69","2021","Abril"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$39,26","$35,10","2021","Abril"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$26,50","$26,50","2021","Abril"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$51,75","$51,75","2021","Abril"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,24","$10,60","2021","Abril"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$19,33","$22,57","2021","Abril"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$472,87","$471,24","2021","Abril"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$394,06","$392,70","2021","Abril"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$428,98","$427,38","2021","Abril"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$357,48","$356,15","2021","Abril"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$583,86","$582,18","2021","Julio"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$486,55","$485,15","2021","Julio"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$222,36","$221,48","2021","Julio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$45,70","$40,23","2021","Julio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$151,15","$151,15","2021","Julio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$52,72","$52,72","2021","Julio"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$15,45","$15,42","2021","Julio"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$29,00","$28,17","2021","Julio"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$222,36","$221,48","2021","Julio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$45,70","$40,23","2021","Julio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$65,11","$65,11","2021","Julio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$52,72","$52,72","2021","Julio"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,62","$13,62","2021","Julio"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$29,00","$28,17","2021","Julio"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$222,36","$221,48","2021","Julio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$45,70","$40,23","2021","Julio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$25,90","$27,90","2021","Julio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$52,72","$52,72","2021","Julio"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,76","$10,83","2021","Julio"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$29,00","$28,17","2021","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$481,43","$479,78","2021","Julio"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$401,19","$399,81","2021","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$436,74","$435,12","2021","Julio"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$363,95","$362,60","2021","Julio"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$576,91","$575,26","2021","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$480,76","$479,38","2021","Mayo"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$228,15","$226,00","2021","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$39,73","$35,22","2021","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$142,17","$142,17","2021","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$50,32","$50,32","2021","Mayo"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$15,06","$15,21","2021","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$18,10","$19,93","2021","Mayo"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$228,15","$226,00","2021","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$39,73","$35,22","2021","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$63,01","$63,01","2021","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$50,32","$50,32","2021","Mayo"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,28","$13,46","2021","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$18,10","$19,93","2021","Mayo"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$228,15","$226,00","2021","Mayo"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$39,73","$35,22","2021","Mayo"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$27,76","$27,76","2021","Mayo"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$50,32","$50,32","2021","Mayo"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,39","$10,64","2021","Mayo"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$18,10","$19,93","2021","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$475,71","$474,07","2021","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$396,42","$395,06","2021","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$431,55","$429,94","2021","Mayo"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$359,62","$358,29","2021","Mayo"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$601,57","$599,84","2021","Noviembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$501,31","$499,87","2021","Noviembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$227,75","$224,67","2021","Noviembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$40,56","$36,30","2021","Noviembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$154,25","$154,25","2021","Noviembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$52,43","$52,43","2021","Noviembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$14,90","$15,04","2021","Noviembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$39,75","$39,75","2021","Noviembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$227,75","$224,67","2021","Noviembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$40,56","$36,30","2021","Noviembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$67,67","$67,67","2021","Noviembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$52,43","$52,43","2021","Noviembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,08","$13,27","2021","Noviembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$39,75","$39,65","2021","Noviembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$227,75","$224,67","2021","Noviembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$40,56","$36,30","2021","Noviembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$28,16","$28,16","2021","Noviembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$580,37","$578,71","2021","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$483,64","$482,26","2021","Junio"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$230,22","$227,95","2021","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$52,54","$46,44","2021","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$152,19","$152,19","2021","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$51,20","$51,20","2021","Junio"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$16,00","$15,92","2021","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$10,45","$11,92","2021","Junio"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$230,22","$227,95","2021","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$52,54","$46,44","2021","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$65,44","$65,44","2021","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$51,20","$51,20","2021","Junio"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,99","$13,96","2021","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$10,45","$11,92","2021","Junio"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$230,22","$227,95","2021","Junio"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$52,54","$46,44","2021","Junio"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$29,21","$29,21","2021","Junio"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$51,20","$51,20","2021","Junio"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$11,06","$11,12","2021","Junio"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$10,45","$11,92","2021","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$478,56","$476,91","2021","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$398,80","$397,43","2021","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$434,14","$432,52","2021","Junio"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$361,78","$360,44","2021","Junio"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$587,36","$585,67","2021","Agosto"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$489,47","$488,06","2021","Agosto"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$223,95","$222,81","2021","Agosto"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$43,81","$39,17","2021","Agosto"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$145,16","$145,16","2021","Agosto"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$53,87","$53,87","2021","Agosto"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$14,90","$14,93","2021","Agosto"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$33,77","$34,63","2021","Agosto"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$223,95","$222,81","2021","Agosto"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$43,81","$39,17","2021","Agosto"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$63,56","$63,56","2021","Agosto"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$53,87","$53,87","2021","Agosto"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,09","$13,16","2021","Agosto"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$33,77","$34,63","2021","Agosto"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$223,95","$222,81","2021","Agosto"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$43,81","$39,17","2021","Agosto"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$26,70","$26,70","2021","Agosto"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$53,87","$53,87","2021","Agosto"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,23","$10,23","2021","Agosto"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$33,77","$34,63","2021","Agosto"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$484,32","$482,66","2021","Agosto"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$403,60","$402,21","2021","Agosto"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$439,36","$437,73","2021","Agosto"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$366,14","$364,78","2021","Agosto"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$52,43","$52,43","2021","Noviembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","IV","$0,00","$0,00","$0,00","$10,22","$10,22","2021","Noviembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","IV","$0,00","$0,00","$0,00","$39,75","$39,65","2021","Noviembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","III","$0,00","$0,00","$0,00","$496,04","$494,33","2021","Noviembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","III","$0,00","$0,00","$0,00","$413,37","$411,94","2021","Noviembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","IV","$0,00","$0,00","$0,00","$449,99","$444,76","2021","Noviembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","IV","$0,00","$0,00","$0,00","$374,99","$373,60","2021","Noviembre"
"Horaria","Tarifa","Industrial y Comercial","N/A","II","$0,00","$0,00","$0,00","$592,06","$590,36","2021","Septiembre"
"Horaria","Tarifa","Oficial y Exentos","N/A","II","$0,00","$0,00","$0,00","$493,38","$491,97","2021","Septiembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","II","$0,00","$0,00","$0,00","$224,11","$222,50","2021","Septiembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","II","$0,00","$0,00","$0,00","$40,28","$35,92","2021","Septiembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","II","$0,00","$0,00","$0,00","$143,66","$143,66","2021","Septiembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","II","$0,00","$0,00","$0,00","$53,35","$53,35","2021","Septiembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","II","$0,00","$0,00","$0,00","$14,87","$14,84","2021","Septiembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","II","$0,00","$0,00","$0,00","$34,53","$34,93","2021","Septiembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","III","$0,00","$0,00","$0,00","$224,11","$222,50","2021","Septiembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","III","$0,00","$0,00","$0,00","$40,28","$35,92","2021","Septiembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","III","$0,00","$0,00","$0,00","$62,30","$62,30","2021","Septiembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","III","$0,00","$0,00","$0,00","$53,35","$53,35","2021","Septiembre"
"Horaria","Tarifa","Costo G, T, pérdidas: PRn,m","N/A","III","$0,00","$0,00","$0,00","$13,05","$13,07","2021","Septiembre"
"Horaria","Tarifa","Restricciones: Rm","N/A","III","$0,00","$0,00","$0,00","$34,53","$34,93","2021","Septiembre"
"Horaria","Tarifa","Costo compra: Gm,i","N/A","IV","$0,00","$0,00","$0,00","$224,11","$222,50","2021","Septiembre"
"Horaria","Tarifa","Cargo transporte STN: Tm","N/A","IV","$0,00","$0,00","$0,00","$40,28","$35,92","2021","Septiembre"
"Horaria","Tarifa","Cargo transporte SDL: Dn,m","N/A","IV","$0,00","$0,00","$0,00","$26,75","$26,75","2021","Septiembre"
"Horaria","Tarifa","Margen comercialización: CVm,i,j","N/A","IV","$0,00","$0,00","$0,00","$53,35","$53,35","2021","Septiembre"
