"Municipio","Sector","Estrato","Servicio","Cargo Fijo","Cargo por Consumo Menor","Cargo por Consumo Mayor","Cargo por Consumo","Suspensión","Reinstalación","Reconexión","Corte","Año","Mes"
"La Estrella","Residencial","2","Acueducto","$5.211,06","$2.648,86","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","2","Alcantarillado","$2.997,04","$2.078,07","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","3","Acueducto","$8.685,10","$4.414,77","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","3","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","4","Acueducto","$8.685,10","$4.414,77","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","4","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","5","Acueducto","$13.027,65","$6.622,16","$6.622,16","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","5","Alcantarillado","$7.492,59","$5.195,18","$5.195,18","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","6","Acueducto","$13.896,16","$7.063,63","$7.063,63","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"La Estrella","Residencial","6","Alcantarillado","$7.992,10","$5.541,52","$5.541,52","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Comercial","Comercial","Acueducto","$13.027,65","$0,00","$0,00","$6.622,16","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Comercial","Comercial","Alcantarillado","$7.492,59","$0,00","$0,00","$5.195,18","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Industrial","Industrial","Acueducto","$11.290,63","$0,00","$0,00","$5.739,20","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Industrial","Industrial","Alcantarillado","$6.493,58","$0,00","$0,00","$4.502,49","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.685,10","$0,00","$0,00","$4.414,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.995,06","$0,00","$0,00","$3.463,45","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","1","Acueducto","$3.474,04","$1.765,91","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","1","Alcantarillado","$1.998,02","$1.385,38","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","2","Acueducto","$5.211,06","$2.648,86","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","2","Alcantarillado","$2.997,04","$2.078,07","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","3","Acueducto","$7.599,46","$3.862,92","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","3","Alcantarillado","$4.370,68","$3.030,52","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","4","Acueducto","$8.685,10","$4.414,77","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","4","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","5","Acueducto","$13.027,65","$6.622,16","$6.622,16","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","5","Alcantarillado","$7.492,59","$5.195,18","$5.195,18","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","6","Acueducto","$13.896,16","$7.063,63","$7.063,63","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Medellín","Residencial","6","Alcantarillado","$7.992,10","$5.541,52","$5.541,52","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Comercial","Comercial","Acueducto","$13.461,91","$0,00","$0,00","$6.842,89","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Comercial","Comercial","Alcantarillado","$7.742,34","$0,00","$0,00","$5.368,35","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Industrial","Industrial","Acueducto","$12.480,49","$0,00","$0,00","$6.344,02","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Industrial","Industrial","Alcantarillado","$7.177,90","$0,00","$0,00","$4.976,98","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.685,10","$0,00","$0,00","$4.414,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.995,06","$0,00","$0,00","$3.463,45","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","1","Acueducto","$2.605,53","$1.324,43","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","1","Alcantarillado","$1.498,52","$1.039,04","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","2","Acueducto","$5.211,06","$2.648,86","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","2","Alcantarillado","$2.997,04","$2.078,07","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","3","Acueducto","$8.424,55","$4.282,33","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","3","Alcantarillado","$4.695,36","$3.255,64","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","4","Acueducto","$8.685,10","$4.414,77","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","4","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","5","Acueducto","$13.027,65","$6.622,16","$6.622,16","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","5","Alcantarillado","$7.492,59","$5.195,18","$5.195,18","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","6","Acueducto","$13.896,16","$7.063,63","$7.063,63","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Sabaneta","Residencial","6","Alcantarillado","$7.992,10","$5.541,52","$5.541,52","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Comercial","Comercial","Acueducto","$13.027,65","$0,00","$0,00","$6.622,16","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Comercial","Comercial","Alcantarillado","$7.492,59","$0,00","$0,00","$5.195,18","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Industrial","Industrial","Acueducto","$11.290,63","$0,00","$0,00","$5.739,20","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Industrial","Industrial","Alcantarillado","$6.493,58","$0,00","$0,00","$4.502,49","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.685,10","$0,00","$0,00","$4.414,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.995,06","$0,00","$0,00","$3.463,45","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","1","Acueducto","$2.605,53","$1.324,43","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","1","Alcantarillado","$1.498,52","$1.039,04","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","2","Acueducto","$5.211,06","$2.648,86","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","2","Alcantarillado","$2.997,04","$2.078,07","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","3","Acueducto","$7.382,34","$3.752,55","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","3","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","4","Acueducto","$8.685,10","$4.414,77","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","4","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","5","Acueducto","$13.027,65","$6.622,16","$6.622,16","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","5","Alcantarillado","$7.492,59","$5.195,18","$5.195,18","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","6","Acueducto","$13.896,16","$7.063,63","$7.063,63","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Rionegro","Residencial","6","Alcantarillado","$7.992,10","$5.541,52","$5.541,52","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Comercial","Comercial","Acueducto","$13.027,65","$0,00","$0,00","$6.622,16","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Comercial","Comercial","Alcantarillado","$7.492,59","$0,00","$0,00","$5.195,18","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Industrial","Industrial","Acueducto","$11.290,63","$0,00","$0,00","$5.739,20","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Industrial","Industrial","Alcantarillado","$6.493,58","$0,00","$0,00","$4.502,49","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.685,10","$0,00","$0,00","$4.414,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$4.995,06","$0,00","$0,00","$3.463,45","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","1","Acueducto","$2.605,53","$1.324,43","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","1","Alcantarillado","$1.498,52","$1.039,04","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","2","Acueducto","$5.211,06","$2.648,86","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","2","Alcantarillado","$2.997,04","$2.078,07","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","3","Acueducto","$7.382,34","$3.752,55","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","3","Alcantarillado","$4.245,80","$2.943,93","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","4","Acueducto","$8.685,10","$4.414,77","$4.414,77","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","4","Alcantarillado","$4.995,06","$3.463,45","$3.463,45","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","5","Acueducto","$13.027,65","$6.622,16","$6.622,16","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","5","Alcantarillado","$7.492,59","$5.195,18","$5.195,18","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","6","Acueducto","$13.896,16","$7.063,63","$7.063,63","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"El Retiro","Residencial","6","Alcantarillado","$7.992,10","$5.541,52","$5.541,52","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Enero"
"Barbosa","Comercial","Comercial","Acueducto","$13.397,73","$0,00","$0,00","$5.774,76","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Comercial","Comercial","Alcantarillado","$7.683,24","$0,00","$0,00","$3.328,08","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Industrial","Industrial","Acueducto","$14.290,91","$0,00","$0,00","$6.159,74","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Industrial","Industrial","Alcantarillado","$8.195,46","$0,00","$0,00","$3.549,95","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.931,82","$0,00","$0,00","$3.849,84","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.122,16","$0,00","$0,00","$2.218,72","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","1","Acueducto","$6.252,27","$2.694,89","$3.849,84","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","1","Alcantarillado","$3.585,51","$1.553,10","$2.218,72","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","2","Acueducto","$7.145,46","$3.079,87","$3.849,84","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","2","Alcantarillado","$4.097,73","$1.774,98","$2.218,72","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","3","Acueducto","$8.038,64","$3.464,86","$3.849,84","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","3","Alcantarillado","$4.609,94","$1.996,85","$2.218,72","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","4","Acueducto","$8.931,82","$3.849,84","$3.849,84","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","4","Alcantarillado","$5.122,16","$2.218,72","$2.218,72","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","5","Acueducto","$13.397,73","$5.774,76","$5.774,76","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","5","Alcantarillado","$7.683,24","$3.328,08","$3.328,08","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","6","Acueducto","$14.290,91","$6.159,74","$6.159,74","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Barbosa","Residencial","6","Alcantarillado","$8.195,46","$3.549,95","$3.549,95","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Comercial","Comercial","Acueducto","$13.896,73","$0,00","$0,00","$7.064,02","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Comercial","Comercial","Alcantarillado","$7.992,42","$0,00","$0,00","$5.540,77","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Industrial","Industrial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Industrial","Industrial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","1","Acueducto","$3.586,25","$1.822,97","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","1","Alcantarillado","$2.062,56","$1.429,88","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","3","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","3","Alcantarillado","$4.640,76","$3.217,22","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","5","Acueducto","$16.138,13","$8.203,37","$8.203,37","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","5","Alcantarillado","$9.281,52","$6.434,44","$6.434,44","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","6","Acueducto","$16.138,13","$8.203,37","$8.203,37","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Bello","Residencial","6","Alcantarillado","$9.281,52","$6.434,44","$6.434,44","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Industrial","Industrial","Acueducto","$11.655,32","$0,00","$0,00","$5.924,66","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Industrial","Industrial","Alcantarillado","$6.703,32","$0,00","$0,00","$4.647,10","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","1","Acueducto","$4.841,44","$2.461,01","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","1","Alcantarillado","$4.228,25","$2.931,25","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","2","Acueducto","$7.620,79","$3.873,82","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","2","Alcantarillado","$4.434,50","$3.074,23","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","3","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","3","Alcantarillado","$4.950,14","$3.395,96","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","5","Acueducto","$13.448,45","$6.836,15","$6.836,15","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","6","Acueducto","$14.345,01","$7.291,89","$7.291,89","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Caldas","Residencial","6","Alcantarillado","$8.250,24","$5.719,50","$5.719,50","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$7.579,01","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Industrial","Industrial","Acueducto","$11.655,32","$0,00","$0,00","$7.579,01","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Industrial","Industrial","Alcantarillado","$6.703,32","$0,00","$0,00","$4.647,10","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","1","Acueducto","$4.482,82","$2.278,72","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","1","Alcantarillado","$2.578,20","$1.787,35","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","2","Acueducto","$5.558,69","$2.825,61","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","3","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","3","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","4","Acueducto","$8.965,63","$4.557,43","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","4","Alcantarillado","$5.156,40","$3.574,69","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","5","Acueducto","$14.613,98","$7.428,61","$7.428,61","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","5","Alcantarillado","$7.734,60","$5.362,04","$5.362,04","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","6","Acueducto","$17.303,67","$8.795,84","$8.795,84","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Copacabana","Residencial","6","Alcantarillado","$9.126,83","$6.327,20","$6.327,20","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Comercial","Comercial","Acueducto","$13.448,45","$0,00","$0,00","$6.836,15","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Comercial","Comercial","Alcantarillado","$7.734,60","$0,00","$0,00","$5.362,04","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Industrial","Industrial","Acueducto","$11.655,32","$0,00","$0,00","$5.924,66","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Industrial","Industrial","Alcantarillado","$6.703,32","$0,00","$0,00","$4.647,10","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Oficial y Exenta","Oficial y Exenta","Acueducto","$8.965,63","$0,00","$0,00","$4.557,43","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Oficial y Exenta","Oficial y Exenta","Alcantarillado","$5.156,40","$0,00","$0,00","$3.574,69","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","1","Acueducto","$2.689,69","$1.367,23","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","1","Alcantarillado","$1.546,92","$1.072,41","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","2","Acueducto","$5.379,38","$2.734,46","$4.557,43","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
"Envigado","Residencial","2","Alcantarillado","$3.093,84","$2.144,81","$3.574,69","$0,00","$18.200,00","$15.600,00","$28.600,00","$31.200,00","2024","Febrero"
